case,status,spec_json,step_path,mesh_path,case_data_path,pin_txt,pout_txt,uin_mps,pin_pa,pout_pa,dp_pa,vin_mps,vout_mps,reynolds_number,flow_regime,mass_conservation_rel_error,physics_ok,inlet_name,outlet_name,wall_bottom_name,wall_top_name,elapsed_sec
channel_20,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_20.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_20.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_20/channel_20.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_20/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_20/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_20/pout.txt,0.1849108555362972,8.9069091,0.0,8.9069091,0.18491085,0.6092636,6.630618154759726,laminar,0.009690831296458511,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1121.539300918579
channel_21,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_21.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_21.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_21/channel_21.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_21/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_21/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_21/pout.txt,0.280418600074102,9.4304831,0.0,9.4304831,0.2804186,0.19311971,4.195430698447648,laminar,0.0022328099030913544,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1491.57790184021
channel_22,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_22.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_22.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_22/channel_22.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_22/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_22/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_22/pout.txt,0.4611956613624547,73.314622,0.0,73.314622,0.46119567,0.88133352,18.35995594977075,laminar,0.0017963110636619298,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1760.9737684726715
channel_23,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_23.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_23.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_23/channel_23.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_23/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_23/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_23/pout.txt,0.13623162341417575,10.420293,0.0,10.420293,0.13623162,0.16376273,3.6541179873065874,laminar,0.0032260054131075812,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1638.799771785736
channel_24,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_24.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_24.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_24/channel_24.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_24/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_24/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_24/pout.txt,0.20903459896635668,5.2956002,0.0,5.2956002,0.20903459,0.065481626,2.638808502486206,laminar,0.0013533263212343512,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1510.1159462928772
channel_25,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_25.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_25.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_25/channel_25.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_25/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_25/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_25/pout.txt,0.19439890504822108,3.941457,0.0,3.941457,0.19439889,0.11213683,2.576049278114153,laminar,0.005022913969740617,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1245.5124006271362
channel_26,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_26.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_26.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_26/channel_26.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_26/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_26/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_26/pout.txt,0.18319922948338424,17.471802,0.0,17.471802,0.18319923,0.44666928,5.359780934335202,laminar,0.018651846016510976,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1412.3495109081268
channel_27,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_27.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_27.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_27/channel_27.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_27/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_27/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_27/pout.txt,0.35528942117053475,21.738355,0.0,21.738355,0.35528941,0.50665394,11.354790634025733,laminar,0.004930790795743686,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1697.2192113399506
channel_28,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_28.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_28.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_28/channel_28.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_28/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_28/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_28/pout.txt,0.28706098098008503,14.930145,0.0,14.930145,0.28706097,0.23888899,5.3208922515808075,laminar,0.0023174412440310245,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1722.9473133087158
channel_29,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_29.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_29.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_29/channel_29.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_29/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_29/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_29/pout.txt,0.40769703251928857,26.956123,0.0,26.956123,0.40769705,0.39574785,9.945508148466853,laminar,0.000647863546833047,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1383.477293252945
