case,status,spec_json,step_path,mesh_path,case_data_path,pin_txt,pout_txt,uin_mps,pin_pa,pout_pa,dp_pa,vin_mps,vout_mps,reynolds_number,flow_regime,mass_conservation_rel_error,physics_ok,inlet_name,outlet_name,wall_bottom_name,wall_top_name,elapsed_sec
channel_11,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_11.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_11.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_11/channel_11.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_11/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_11/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_11/pout.txt,0.1,2.3165645,0.0,2.3165645,0.099999998,0.10601965,1.37759978210126,laminar,0.0004131791130957517,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,500.817355632782
channel_12,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_12.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_12.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_12/channel_12.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_12/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_12/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_12/pout.txt,0.1,2.988023,0.0,2.988023,0.099999998,0.1047026,1.4844503623523757,laminar,0.0003188734180955426,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,481.2988934516907
channel_13,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_13.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_13.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_13/channel_13.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_13/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_13/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_13/pout.txt,0.1,2.599997,0.0,2.599997,0.1,0.091040393,1.3462437624871828,laminar,0.00028859391216410084,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,554.7546789646149
channel_14,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_14.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_14.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_14/channel_14.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_14/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_14/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_14/pout.txt,0.1,2.5137208,0.0,2.5137208,0.099999997,0.10017988,1.3377074892580518,laminar,0.0003654328814493962,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,518.0755186080933
channel_15,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_15.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_15.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_15/channel_15.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_15/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_15/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_15/pout.txt,0.1,2.4938907,0.0,2.4938907,0.099999996,0.09633645,1.3781344677717984,laminar,4.4261690957685573e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,491.97734475135803
channel_16,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_16.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_16.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_16/channel_16.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_16/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_16/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_16/pout.txt,0.1,2.6306104,0.0,2.6306104,0.099999998,0.10200248,1.393839912173258,laminar,0.00033287162278118577,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,518.6625814437866
channel_17,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_17.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_17.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_17/channel_17.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_17/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_17/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_17/pout.txt,0.1,2.6533785,0.0,2.6533785,0.1,0.10325725,1.47826065061314,laminar,2.432663964398522e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,495.30990624427795
channel_18,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_18.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_18.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_18/channel_18.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_18/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_18/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_18/pout.txt,0.1,2.5980839,0.0,2.5980839,0.1,0.10703098,1.4067096251009794,laminar,0.000361788468991544,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,487.78640031814575
channel_19,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_19.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_19.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_19/channel_19.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_19/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_19/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_19/pout.txt,0.1,2.5217542,0.0,2.5217542,0.1,0.089502705,1.2982037266347168,laminar,0.0003115132895607387,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,488.476948261261
channel_20,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_20.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_20.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_20/channel_20.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_20/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_20/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_20/pout.txt,0.1,2.212044,0.0,2.212044,0.1,0.084421287,1.266465073689374,laminar,0.000159944389938215,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,484.5495431423187
channel_21,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_21.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_21.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_21/channel_21.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_21/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_21/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_21/pout.txt,0.1,2.2471584,0.0,2.2471584,0.099999996,0.091200193,1.3578264321095739,laminar,0.0003293106530053461,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,496.1952018737793
channel_22,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_22.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_22.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_22/channel_22.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_22/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_22/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_22/pout.txt,0.1,2.6684297,0.0,2.6684297,0.1,0.10126742,1.406040162923298,laminar,0.00017108408433881274,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,483.6160008907318
channel_23,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_23.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_23.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_23/channel_23.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_23/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_23/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_23/pout.txt,0.1,2.1936348,0.0,2.1936348,0.1,0.10862004,1.3726624733750483,laminar,0.00010173501675415194,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,491.3641006946564
channel_24,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_24.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_24.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_24/channel_24.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_24/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_24/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_24/pout.txt,0.1,2.7614469,0.0,2.7614469,0.1,0.10332677,1.4668092833081112,laminar,0.0003759429637978004,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,499.525648355484
channel_25,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_25.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_25.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_25/channel_25.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_25/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_25/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_25/pout.txt,0.1,2.7689358,0.0,2.7689358,0.1,0.10155546,1.503441162132488,laminar,1.2116092987107156e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,475.89901185035706
channel_26,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_26.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_26.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_26/channel_26.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_26/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_26/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_26/pout.txt,0.1,2.3994861,0.0,2.3994861,0.1,0.09625966,1.4100162258666564,laminar,0.00030240853465270454,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,487.2250168323517
channel_27,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_27.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_27.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_27/channel_27.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_27/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_27/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_27/pout.txt,0.1,2.6212684,0.0,2.6212684,0.1,0.094301565,1.3250470892191277,laminar,0.00032184031833939634,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,470.2391211986542
channel_28,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_28.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_28.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_28/channel_28.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_28/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_28/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_28/pout.txt,0.1,2.4056091,0.0,2.4056091,0.1,0.11319865,1.4328169310757553,laminar,0.0003086012160452564,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,489.0653831958771
channel_29,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_29.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_29.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_29/channel_29.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_29/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_29/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_29/pout.txt,0.1,2.5709937,0.0,2.5709937,0.1,0.098879528,1.4518885076690542,laminar,0.000356953031497072,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,476.151992559433
channel_30,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_30.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_30.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_30/channel_30.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_30/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_30/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_30/pout.txt,0.1,2.5334789,0.0,2.5334789,0.099999999,0.10022907,1.4775126106177496,laminar,0.00031679613566153506,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,490.0643558502197
channel_31,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_31.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_31.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_31/channel_31.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_31/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_31/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_31/pout.txt,0.1,2.7884775,0.0,2.7884775,0.099999998,0.11012223,1.482897250178828,laminar,0.000341584772608121,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,477.67443895339966
channel_32,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_32.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_32.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_32/channel_32.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_32/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_32/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_32/pout.txt,0.1,2.4851297,0.0,2.4851297,0.1,0.096402052,1.394023107823989,laminar,0.00035598464298097895,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,481.97911286354065
channel_33,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_33.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_33.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_33/channel_33.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_33/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_33/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_33/pout.txt,0.1,2.6667204,0.0,2.6667204,0.1,0.10421596,1.3726605071571785,laminar,0.0003749806615383708,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,461.7015571594238
channel_34,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_34.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_34.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_34/channel_34.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_34/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_34/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_34/pout.txt,0.1,2.2028636,0.0,2.2028636,0.1,0.095683059,1.2629453905160175,laminar,0.00033582450272728697,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,467.3921549320221
channel_35,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_35.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_35.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_35/channel_35.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_35/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_35/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_35/pout.txt,0.1,2.4953659,0.0,2.4953659,0.1,0.089399492,1.2452292778600014,laminar,0.00040311328786087004,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,462.9332284927368
channel_36,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_36.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_36.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_36/channel_36.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_36/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_36/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_36/pout.txt,0.1,2.4067024,0.0,2.4067024,0.099999999,0.11154012,1.3974952261185585,laminar,0.0004365927945249151,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,482.5116684436798
channel_37,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_37.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_37.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_37/channel_37.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_37/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_37/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_37/pout.txt,0.1,2.307129,0.0,2.307129,0.099999999,0.10003884,1.26676700837617,laminar,0.00046217535092678546,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,477.2201404571533
channel_38,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_38.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_38.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_38/channel_38.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_38/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_38/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_38/pout.txt,0.1,2.2740779,0.0,2.2740779,0.1,0.089207574,1.2372296113323118,laminar,0.0003313286683284019,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,480.63175773620605
channel_39,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_39.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_39.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_39/channel_39.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_39/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_39/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_39/pout.txt,0.1,2.3003414,0.0,2.3003414,0.1,0.093596123,1.340423352866812,laminar,0.00033556836914117765,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,485.4104890823364
channel_40,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_40.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_40.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_40/channel_40.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_40/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_40/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_40/pout.txt,0.1,2.5738864,0.0,2.5738864,0.1,0.10998265,1.4508034780099386,laminar,0.00021865883915243335,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,480.1237292289734
channel_41,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_41.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_41.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_41/channel_41.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_41/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_41/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_41/pout.txt,0.1,2.4391356,0.0,2.4391356,0.1,0.099571089,1.2768565079198235,laminar,0.00041679238714183056,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,469.10537242889404
channel_42,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_42.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_42.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_42/channel_42.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_42/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_42/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_42/pout.txt,0.1,2.1660363,0.0,2.1660363,0.099999999,0.094965789,1.312975976191536,laminar,0.0003853084704930413,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,492.57682824134827
channel_43,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_43.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_43.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_43/channel_43.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_43/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_43/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_43/pout.txt,0.1,2.409166,0.0,2.409166,0.1,0.1007345,1.3133207236089823,laminar,0.0004170600596182367,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,475.27100253105164
channel_44,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_44.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_44.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_44/channel_44.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_44/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_44/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel_small/channel_44/pout.txt,0.1,2.3340852,0.0,2.3340852,0.099999998,0.096268299,1.3002789154799301,laminar,0.0003204881430153086,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,477.74171710014343
