design_id,Wc,Hc,tw,Rf,py,Neff,sx,A,lam,win,wout,lh,N,AR,Rf_max,span
56,0.40705069759860635,0.8834818480536342,0.6024724122136832,0.1344702599570155,1.3691506458446385,8.089011568576097,0.902169682784006,0.1059941941872239,6.518465841189027,1.818575565237552,2.415698613040149,9.475554693490267,8.0,2.170446711590795,0.20352534879930317,40.38628066417899
57,0.5914505592081696,0.36456106249243025,0.6458522718865425,0.2054846327751875,2.0178052825853228,9.480885833501816,0.8570712140295654,0.006283234432339668,4.710659594275057,0.9051359118893743,4.076568434946239,13.110269422642887,9.0,0.6163846780033523,0.2957252796040848,37.726814094969946
58,0.6174833988770843,0.96807014150545,0.4759661630261689,0.18532711043953895,1.4870905929245057,6.027689650654793,0.6953114186413586,0.012321442365646362,3.8798104249872267,3.5075509939342737,3.225200232118368,5.012816859409213,6.0,1.5677670740070426,0.23798308151308445,29.388900707080563
59,0.3693572353105992,0.19864264456555247,0.6240144867449999,0.11922442615032197,1.6803772968240085,11.43978401273489,0.7655247656628489,0.02855823514983058,11.547861475497484,1.5895217466168106,3.4471067264676094,2.6282242657616735,11.0,0.5378062904291295,0.1846786176552996,33.65504968589081
60,0.9001487899571657,0.9864452136680484,0.5837350192945451,0.11380863469094038,1.8496991912834346,8.94650949910283,0.8544818217866123,0.1431196725927293,5.808583112899214,1.473651704378426,2.865348503459245,13.489427615888417,9.0,1.0958690659518513,0.29186750964727254,38.162012465218375
61,0.7911531077697873,0.8584830297157169,0.2405604187399149,0.10720547121018172,1.261512803193182,11.042245818302035,0.8172754047904163,0.23749722484499214,4.889787121675909,0.9508541687391698,3.2296151062473655,8.21594004612416,11.0,1.0851035296261788,0.12028020936995745,36.62990011580188
62,0.5389995242469012,0.6536568189039826,0.4588474947027862,0.19465504866093397,1.3187570857815445,9.360875537618995,0.929653967777267,0.06793903056532144,8.702848391607404,3.4529561968520284,1.1399294817820191,12.103491984307766,9.0,1.2127224412995214,0.2294237473513931,41.28325002639656
63,0.2894653701223433,0.4092453436926008,1.0483897548168897,0.105939887650311,2.0668546622619033,7.5646501667797565,0.7365868650842458,0.09221871737390756,8.522756923921406,4.05022561782971,2.9053975217975676,10.568117808550596,8.0,1.4137972480771437,0.14473268506117165,30.969335746002546
64,1.030172255448997,0.7732919374480843,0.46431896095164116,0.2176860122010112,1.8980138694867494,7.942006280645728,0.805414954200387,0.030082819517701864,3.61358460271731,4.3604219001717865,4.122408690396696,11.318989203311503,8.0,0.7506433349935713,0.23215948047582058,32.63313414422661
65,0.9748265349771829,0.5982456780970097,1.1547869129106403,0.36924707349389785,2.3208524382673206,6.641800247132778,0.8653060402255505,0.0810840063728392,10.039925835561007,4.8709807130508125,2.9323611739091575,4.879268982447684,7.0,0.6136944950016286,0.48741326748859143,35.64771710232046
